"","feature","exposure","coef","stderr","pval","k","tau2","stderr.tau2","pval.tau2","I2","H2","weight_FengQ_2015.metaphlan_bugs_list.stool","weight_HanniganGD_2017.metaphlan_bugs_list.stool","weight_VogtmannE_2016.metaphlan_bugs_list.stool","weight_YuJ_2015.metaphlan_bugs_list.stool","weight_ZellerG_2014.metaphlan_bugs_list.stool","pval.bonf","qval.fdr"
"s__Streptococcus_constellatus","s__Streptococcus_constellatus","CRC",0.000980573395037292,0.000405971098312749,0.0157189154790144,5,2.90700734955727e-07,5.67060842356683e-07,0.195217416525663,36.0999711265543,1.56494451979123,26.9282476611428,6.96685122024891,23.3299422890694,19.9130415970071,22.8619172325318,1,0.140888057256351
"s__Coriobacteriaceae_bacterium_phI","s__Coriobacteriaceae_bacterium_phI","CRC",-6.80833394589082e-05,0.00107861224945642,0.949669963315575,5,1.73052321615192e-07,3.86629071203188e-06,0.474847020087598,2.65663853697558,1.02729141974396,8.65984113146952,37.5396404315051,35.1222238725019,14.3959228769467,4.2823716875768,1,0.973814114925292
"s__Circovirus_like_genome_RW_C","s__Circovirus_like_genome_RW_C","CRC",-0.000126886200535721,0.000172389248243719,0.461703466706017,2,0,9.77955370669504e-08,0.711964909811831,0,1,31.2583916802743,NA,NA,68.7416083197257,NA,1,0.781433636003324
"s__Pediococcus_unclassified","s__Pediococcus_unclassified","CRC",5.83379736264286e-05,0.000145959131542674,0.689387036936751,3,1.85467997484574e-08,1.14646905510958e-07,0.294429088967403,15.4032685750688,1.18207876729537,NA,NA,10.5911652986087,79.7394906545024,9.66934404688895,1,0.905837904929998
"s__Lactobacillus_sakei","s__Lactobacillus_sakei","CRC",-0.000213339143281526,0.000114216403181191,0.0617829396235859,5,0,8.18326157238419e-08,0.3411879227888,0,1,0.388844077036279,0.170381625701612,85.8339632970556,12.6459576842215,0.960853315985062,1,0.325031986715387
"s__Alistipes_sp_AP11","s__Alistipes_sp_AP11","CRC",0.00731433733074889,0.00271377647142158,0.00703334021281649,4,2.50055397644437e-06,2.40593320191532e-05,0.368422674600727,8.39706583913754,1.09166808810285,23.9674426802889,NA,25.3338707652063,18.3828326602151,32.3158538942898,1,0.0987406202093569
"s__Wheat_dwarf_virus","s__Wheat_dwarf_virus","CRC",0.000287162532298628,0.000828554119646226,0.728904837019689,2,0,2.32842292522843e-06,0.839805253716015,0,1,70.3763982011571,NA,NA,NA,29.6236017988429,1,0.940360187607495
"s__Weissella_unclassified","s__Weissella_unclassified","CRC",-0.000251326612614911,0.000103204120241212,0.0148819907165265,5,0,3.69187873602101e-08,0.850407474449354,0,1,24.6584781979318,8.17737525445947,45.0591898177378,6.43976853943146,15.6651881904394,1,0.138472802836907
"s__Corynebacterium_durum","s__Corynebacterium_durum","CRC",-0.000251557968008106,0.000151253409216738,0.096281274888664,4,0,7.27584463711896e-08,0.665992514902395,0,1,6.71752927368804,35.9325129856538,NA,20.4906614354164,36.8592963052418,1,0.404809080140321
"s__Lactobacillus_amylovorus","s__Lactobacillus_amylovorus","CRC",0.000250541303889976,0.000621832328082039,0.687015806210351,4,9.16092359910191e-07,1.18141457578425e-06,0.31992687027764,78.9485707686132,4.75027129516242,0.703024979734695,NA,41.893277397917,22.6578067485169,34.7458908738314,1,0.905837904929998
"s__Lachnospiraceae_bacterium_4_1_37FAA","s__Lachnospiraceae_bacterium_4_1_37FAA","CRC",-5.48732297711595e-05,0.000215729147906988,0.799216147886837,5,4.95014269596931e-08,1.80214347124737e-07,0.425542497722061,16.7866551103922,1.20173032501772,20.7999966590323,2.51786111508678,5.00491707076098,8.29507897859355,63.3821461765264,1,0.951544178453889
"s__Collinsella_stercoris","s__Collinsella_stercoris","CRC",-0.000117319808709758,0.000189590610349907,0.536044163936364,4,0,1.13826824092464e-07,0.476153158335846,0,1,6.53835571822113,NA,41.2618871011652,11.4020684556247,40.797688724989,1,0.817035689826979
"s__Streptococcus_lutetiensis","s__Streptococcus_lutetiensis","CRC",0.00030113850007093,0.00120598735138732,0.802817140326685,5,4.78946058306759e-06,4.85287386517239e-06,0.00426266227335336,81.1075907183008,5.29313114642655,22.8130378290292,2.2919941205713,20.6329408019799,30.0197302336906,24.2422970147289,1,0.951544178453889
"s__Olsenella_profusa","s__Olsenella_profusa","CRC",0.000128591198942305,8.52386600893066e-05,0.131400565208152,3,0,4.65112107580314e-08,0.685633980763642,0,1,2.74144385141237,NA,NA,85.4010868171582,11.8574693314295,1,0.481802072429892
"s__Lactobacillus_salivarius","s__Lactobacillus_salivarius","CRC",0.00135324015865117,0.000716128321256122,0.0588032386471914,5,0,2.28139996124345e-06,0.616468166440169,0,1,8.13217454615512,12.9890056926454,67.1501630896451,5.9519613838374,5.77669528771694,1,0.317200491263665
"s__Streptococcus_agalactiae","s__Streptococcus_agalactiae","CRC",0.000639463039656149,0.000338053129633416,0.058543609742143,5,0,3.79194986388284e-07,0.749373714692963,0,1,17.641126564151,3.39742652603771,35.2288021883194,33.9472228815269,9.78542183996502,1,0.317200491263665
"s__Scardovia_inopinata","s__Scardovia_inopinata","CRC",-7.12069577099448e-06,0.00023690345492573,0.976021295895636,2,5.98395790007763e-08,1.87178709805696e-07,0.17669624255372,45.2113086351762,1.82519416888652,30.5108544270889,NA,NA,NA,69.4891455729111,1,0.987780432603791
"s__Atopobium_rimae","s__Atopobium_rimae","CRC",0.000444450952064572,0.00038956368395062,0.253913948515925,5,4.31848341513496e-07,5.15666081633232e-07,0.106332676477805,64.5888573270069,2.82396987082449,4.91045097664883,29.4380467471455,21.241821424339,26.233026115268,18.1766547365987,1,0.602423289616215
"s__Lactobacillus_antri","s__Lactobacillus_antri","CRC",2.22607846235999e-05,0.000145135291816078,0.878098976905242,2,1.80290568766075e-08,7.2667256550367e-08,0.214539047175775,35.0872428134423,1.54052923237573,28.7799488283935,NA,NA,NA,71.2200511716065,1,0.963492895107038
"s__Actinomyces_johnsonii","s__Actinomyces_johnsonii","CRC",-0.000178527984134657,0.000123821617865236,0.149354300827031,4,2.52255294289917e-08,5.04229314797263e-08,0.317276433188753,41.4622923090205,1.70830057999367,18.9091189762807,16.390310143615,38.7754643914715,NA,25.9251064886329,1,0.505506864337644
"s__Eggerthella_sp_HGA1","s__Eggerthella_sp_HGA1","CRC",-0.000419366214287131,0.000356357265080764,0.239269758242772,3,0,4.83056528836757e-07,0.890770999818523,0,1,24.4552823736544,NA,2.6481959066114,NA,72.8965217197342,1,0.581942527585436
"s__Clostridium_hylemonae","s__Clostridium_hylemonae","CRC",0.000619503797052812,0.000278301393082759,0.02601300304971,5,0,3.02538209231563e-07,0.687896320564469,0,1,70.475812588228,1.06510635764132,2.20612824862356,23.0917602980227,3.16119250748444,1,0.17986133537228
"s__Staphylococcus_equorum","s__Staphylococcus_equorum","CRC",-0.000322767126374621,0.000248668518827065,0.194293706959583,2,0,1.85763192464497e-07,0.47375586792861,0,1,37.9080964453329,NA,NA,NA,62.0919035546671,1,0.543573145482301
"s__Eubacterium_cylindroides","s__Eubacterium_cylindroides","CRC",0.00169588236668933,0.00215987654937205,0.432350619069265,5,0,1.6497158316909e-05,0.67028329259512,0,1,24.2497998613758,8.08345987674393,11.6191892704631,49.7897792672073,6.2577717242098,1,0.755442958951351
"s__Corynebacterium_casei","s__Corynebacterium_casei","CRC",-0.000675491580321506,0.000252727437258973,0.00752195862895073,2,0,1.93088092925198e-07,0.872394202903651,0,1,62.6877128502894,NA,NA,NA,37.3122871497106,1,0.0987406202093569
"s__Coprobacillus_sp_D6","s__Coprobacillus_sp_D6","CRC",0.000504030399335232,0.00118513142126728,0.670621680133527,4,2.48492127922345e-06,4.71735964339862e-06,0.290103439110185,44.3829680936796,1.79801036791098,22.5576089313538,NA,16.0380982463364,45.0616173953177,16.3426754269921,1,0.904339613543188
"s__Coprobacillus_sp_29_1","s__Coprobacillus_sp_29_1","CRC",0.00111336243409443,0.0010448538494693,0.286619141054835,4,0,4.36701197435897e-06,0.600221280606271,0,1,20.6189401868308,NA,3.79164444116468,68.6959686663598,6.8934467056448,1,0.630749115672835
"s__Actinomyces_turicensis","s__Actinomyces_turicensis","CRC",0.000363467743412182,0.000192979408658526,0.0596389353408957,5,2.91171152864786e-08,1.47642349295939e-07,0.622688970162072,10.0585518070174,1.11183444350857,22.4371801245811,0.875801951920533,71.5269455348835,0.947790414924916,4.21228197368996,1,0.317200491263665
"s__Prevotella_timonensis","s__Prevotella_timonensis","CRC",3.50992722624126e-05,0.000116627202502116,0.763450558153558,4,1.12117303548479e-08,4.60371962719222e-08,0.403778483498801,16.8696112281387,1.20292953608619,61.8222365195541,NA,1.79513378791683,6.89931775411618,29.4833119384129,1,0.950155216027386
"s__Prevotella_bivia","s__Prevotella_bivia","CRC",0.0007254223397907,0.000295192781485242,0.013992618043848,5,0,2.88685795058884e-07,0.765543305953378,0,1,52.062163776158,31.4350072499693,9.84725060045366,5.20673892585814,1.44883944756094,1,0.135340062267401
"s__Erysipelotrichaceae_bacterium_3_1_53","s__Erysipelotrichaceae_bacterium_3_1_53","CRC",0.000267433164373587,0.00060027947776418,0.655948040052811,5,0,1.24073636861386e-06,0.55133503863783,0,1,18.9817779361923,10.3869398529208,37.8640907661134,7.92755193003073,24.8396395147428,1,0.899373516672977
"s__Porphyromonas_asaccharolytica","s__Porphyromonas_asaccharolytica","CRC",0.013859685784072,0.00375115075198065,0.000220075175517046,5,3.09472329934895e-05,4.78948783541102e-05,0.128921079574855,47.7254338960584,1.91297618427214,25.0893568722376,8.64178333609047,9.26135994813911,29.7864276020077,27.2210722415251,0.10651638495025,0.0133145481187813
"s__Oxalobacter_formigenes","s__Oxalobacter_formigenes","CRC",-0.000645572301138442,0.000828176396938788,0.435678980942046,5,0,2.44545474786827e-06,0.769097561576924,0,1,20.4257398526061,3.26828668309362,16.9655934197796,3.41196549528408,55.9284145492366,1,0.755801529662905
"s__Campylobacter_hominis","s__Campylobacter_hominis","CRC",4.09781955102106e-05,8.45722437438215e-05,0.628006370597199,4,8.60979237236549e-09,2.31171992507599e-08,0.317256384365497,30.0648509174268,1.42989614395372,10.8414288885161,NA,39.731262607135,13.8571900748235,35.5701184295255,1,0.878482899910532
"s__Dialister_succinatiphilus","s__Dialister_succinatiphilus","CRC",-0.00249821947524087,0.00149531540087758,0.0947814728905747,4,0,8.08853253161619e-06,0.949815912889686,0,1,64.6234254593877,NA,25.5019533747252,3.18466239321217,6.68995877267491,1,0.40240555157051
"s__Bartonella_unclassified","s__Bartonella_unclassified","CRC",-0.000104613533269099,0.000106539463414539,0.326137859025962,4,1.46670398026114e-08,3.56268495927925e-08,0.220577958894475,32.8989040003506,1.4902886236094,5.13209271445131,NA,25.6893306216353,34.4752803797338,34.7032962841796,1,0.653621573522386
"s__Porphyromonas_bennonis","s__Porphyromonas_bennonis","CRC",0.000115306029473997,0.000161093618017721,0.474133185860498,5,3.11924813872296e-08,8.53998591570723e-08,0.704478755310298,24.1773593676392,1.31886728246339,30.0959646312034,0.777665419037923,15.9984175075106,16.3027633473744,36.8251890948737,1,0.788973231675951
"s__Streptococcus_dysgalactiae","s__Streptococcus_dysgalactiae","CRC",0.000514968809148693,0.00025918501582269,0.0469360022777635,4,5.61326846922911e-08,2.63173359619278e-07,0.298642669635403,15.2801958479919,1.18036155773655,9.80244181409082,NA,66.983172457508,3.05539819739328,20.1589875310079,1,0.274302966649731
"s__Haemophilus_pittmaniae","s__Haemophilus_pittmaniae","CRC",-8.89838081523564e-05,9.06814406389472e-05,0.326455095387392,4,0,2.6469092548873e-08,0.733079686886605,0,1,32.9414719556737,NA,0.711844546434392,65.3178364021074,1.02884709578452,1,0.653621573522386
"s__Klebsiella_oxytoca","s__Klebsiella_oxytoca","CRC",0.000486643545662683,0.00174490609998691,0.780326303504538,4,5.55742024342426e-06,1.02200235666875e-05,0.282458934851411,47.1573381128914,1.89241034476342,4.48918580076797,NA,52.826047484585,24.119254053333,18.5655126613141,1,0.950155216027386
"s__Neisseria_unclassified","s__Neisseria_unclassified","CRC",5.46409049229212e-05,0.000141750126551601,0.699886701602778,4,1.32198896353026e-08,6.54312314677724e-08,0.472812535708014,14.9451869579047,1.17571241912563,49.2853562424942,NA,4.49290086626142,28.8410854056981,17.3806574855463,1,0.915527469123634
"s__Odoribacter_laneus","s__Odoribacter_laneus","CRC",0.00036647818542168,0.000443371852692538,0.408480426632831,3,0,2.52008146707088e-06,0.85464828185004,0,1,4.39034145614632,3.00867935976422,NA,NA,92.6009791840895,1,0.724192404726338
"s__Butyricicoccus_pullicaecorum","s__Butyricicoccus_pullicaecorum","CRC",0.000711844137979616,0.000731649832650786,0.330588048571287,5,5.41450111763533e-07,1.80276219718365e-06,0.299269201931676,19.3645209517494,1.24014889203005,1.33622007624427,20.1727141272897,11.1558090586258,22.8412882234748,44.4939685143654,1,0.653962780791558
"s__Lactobacillus_animalis","s__Lactobacillus_animalis","CRC",-0.000937549084259476,0.000883748867429613,0.288745681132537,2,0,7.20374872954735e-05,0.436479419271304,0,1,0.77259618266834,NA,99.2274038173316,NA,NA,1,0.630749115672835
"s__Marvinbryantia_formatexigens","s__Marvinbryantia_formatexigens","CRC",6.03543575130058e-05,0.000160627638158894,0.707109601563515,4,0,8.13687142327145e-08,0.434330964552209,0,1,40.2939922953016,NA,41.9255198160068,5.36987492198103,12.4106129667106,1,0.922482606891486
"s__Bacteroides_oleiciplenus","s__Bacteroides_oleiciplenus","CRC",-1.15151220581159e-05,5.53870643012804e-05,0.835304914934166,4,2.04766573170999e-09,3.30473500582679e-08,0.511599027306398,3.6698868202814,1.0380969844127,91.4854286702492,NA,1.91944834543684,0.28155718737589,6.31356579693805,1,0.963492895107038
"s__Begomovirus_associated_DNA_III","s__Begomovirus_associated_DNA_III","CRC",-0.000113347321385978,0.000487618201751306,0.816187768667514,2,3.59743435303915e-07,6.76443951741766e-07,0.0445947954820127,75.2100811710269,4.03389783927511,46.1915376914531,NA,NA,53.8084623085469,NA,1,0.954190531485692
"s__Clostridium_sp_KLE_1755","s__Clostridium_sp_KLE_1755","CRC",0.00351470159761056,0.00139827639809561,0.0119507335451737,4,0,6.1747548124558e-06,0.928132971323681,0,1,44.0906010738408,NA,3.51593155947876,29.733155055333,22.6603123113475,1,0.12306712842264
"s__Pantoea_unclassified","s__Pantoea_unclassified","CRC",0.000398553140498158,0.000657895854992601,0.544647739783089,4,3.52940589338497e-07,1.41961731649735e-06,0.278915229807777,20.0056467258364,1.25008823631927,16.4707722826985,NA,26.3518422098443,19.8721100184075,37.3052754890497,1,0.823779706421922
"s__Collinsella_unclassified","s__Collinsella_unclassified","CRC",-6.9123576163152e-06,0.000661568511523801,0.991663504268577,5,8.23973327208171e-07,1.47105179635988e-06,0.62204396062705,42.7354609038198,1.74628140867496,44.2123543166776,2.73533088715482,29.5588988653393,11.3200146900572,12.173401240771,1,0.991663504268577
"s__Clostridium_difficile","s__Clostridium_difficile","CRC",0.000558822068506409,0.000550793576668318,0.310307876595564,2,0,1.22938366006371e-06,0.7341353697566,0,1,NA,NA,NA,77.4787352017478,22.5212647982522,1,0.648499205892833
"s__Lactobacillus_mucosae","s__Lactobacillus_mucosae","CRC",-0.000827987370686157,0.00160770639839078,0.606544946166611,5,5.08851580126346e-06,8.78896571596526e-06,0.151251786343608,42.6251990533344,1.74292543677769,9.5559487435886,6.59280912697141,36.9633188432969,20.556289050967,26.3316342351761,1,0.858145407156667
"s__Bifidobacterium_pseudolongum","s__Bifidobacterium_pseudolongum","CRC",0.000158805909178705,0.000580519480204277,0.78442410080546,4,5.12802216358378e-07,1.06035131726277e-06,0.233413672537454,42.0493293977097,1.7256055704047,4.71917988392648,46.9316689519038,NA,9.90878059783087,38.4403705663388,1,0.950155216027386
"s__Leucas_zeylanica_yellow_vein_virus_satellite_DNA_beta","s__Leucas_zeylanica_yellow_vein_virus_satellite_DNA_beta","CRC",-0.000409638892920384,0.000248655232808069,0.0994723343534613,2,0,1.78102992007304e-07,0.76300522413944,0,1,43.273912483288,NA,NA,56.726087516712,NA,1,0.404809080140321
"s__Lactobacillus_vaginalis","s__Lactobacillus_vaginalis","CRC",-0.000201812581189714,0.000172152735803722,0.241081459813151,4,0,1.45700721612347e-07,0.507341394915684,0,1,17.0715174992596,NA,80.9078734844862,0.334552425318298,1.68605659093598,1,0.583417132747825
"s__Acidaminococcus_fermentans","s__Acidaminococcus_fermentans","CRC",0.000990699706066505,0.00101034285782304,0.326810786761193,4,0,3.33366334787771e-06,0.502875026678266,0,1,12.8588461009306,NA,54.6500970416086,30.3721821749039,2.11887468255681,1,0.653621573522386
"s__Prevotella_disiens","s__Prevotella_disiens","CRC",-6.57295182932619e-05,0.000112799141764667,0.560086568097841,4,0,6.10145697617787e-08,0.76346187535125,0,1,72.9229697755966,NA,7.34115257886458,8.35914488482517,11.3767327607136,1,0.83409815064417
"s__Peptoniphilus_harei","s__Peptoniphilus_harei","CRC",0.000953649132769926,0.000406138579933232,0.0188700615985175,4,0,5.81441760642416e-07,0.882768347066872,0,1,56.7878068014735,NA,16.036149487493,5.6948579817001,21.4811857293334,1,0.157467410580732
"s__Actinomyces_sp_HPA0247","s__Actinomyces_sp_HPA0247","CRC",0.000453742978304646,0.000523842598142824,0.386390416175569,3,0,8.33862305101091e-07,0.476463263759399,0,1,4.4515529961682,NA,56.952795477979,NA,38.5956515258528,1,0.704219995667017
"s__Porphyromonas_somerae","s__Porphyromonas_somerae","CRC",0.00490001267728868,0.00169628694483339,0.00386875230178708,5,6.80097420183212e-06,1.00217825092951e-05,0.115176395822777,50.1117317634563,2.00447928009554,16.0188269743193,19.6838841656076,9.68838146760296,32.4629098642156,22.1459975282545,1,0.0891655292411879
"s__Porphyromonas_uenonis","s__Porphyromonas_uenonis","CRC",0.00413780135730512,0.00163535659667919,0.0113993135108327,5,8.97047852345936e-06,9.36027311924902e-06,0.00287335652346554,79.6560308696824,4.9154616466152,15.5463403870301,13.2332124613275,16.5533786253691,28.7010272620781,25.9660412641952,1,0.119940603027022
"s__Megasphaera_micronuciformis","s__Megasphaera_micronuciformis","CRC",0.00107115324425861,0.000400936026677317,0.00754835319782274,4,0,4.86052390927391e-07,0.82570864310778,0,1,46.7188106772339,NA,9.81764677864418,0.383352693526627,43.0801898505953,1,0.0987406202093569
"s__Megasphaera_elsdenii","s__Megasphaera_elsdenii","CRC",0.000751549112959698,0.000540445770826871,0.164343823579299,4,0,8.80318065584497e-07,0.570271734669341,0,1,44.9247398952904,NA,47.5006480614773,5.11546855698419,2.45914348624811,1,0.523305332976188
"s__Yersinia_unclassified","s__Yersinia_unclassified","CRC",1.62615300089425e-05,5.13911587255748e-05,0.751678723848923,3,0,8.00206691695909e-09,0.478912540736253,0,1,38.2981305552312,NA,NA,40.5183679538933,21.1835014908755,1,0.950155216027386
"s__Lactobacillus_ruminis","s__Lactobacillus_ruminis","CRC",-0.00142104900174881,0.00180580759741121,0.431321279089775,5,1.10409785676895e-05,1.13589329793458e-05,0.062131375488317,77.1982755919739,4.38563321837186,28.8003057293919,21.23009672614,22.069478494048,17.9965159707903,9.90360307962971,1,0.755442958951351
"s__Eubacterium_saphenum","s__Eubacterium_saphenum","CRC",6.52392884291191e-05,3.96076430596859e-05,0.0995295052411119,4,0,4.60537331337463e-09,0.937036751214687,0,1,1.68766975322251,NA,45.3454175676349,50.988208710388,1.97870396875456,1,0.404809080140321
"s__Raoultella_ornithinolytica","s__Raoultella_ornithinolytica","CRC",9.06589503640007e-06,0.000198240008153848,0.963523926588774,4,3.41356504483065e-08,1.57778140627454e-07,0.464521859183383,15.1680955193724,1.1788017799699,0.468559137263408,NA,69.3390582688603,12.8941384233582,17.2982441705181,1,0.982217126423682
"s__Streptococcus_oligofermentans","s__Streptococcus_oligofermentans","CRC",2.68666221233801e-05,0.000141208889243392,0.8491041820207,4,4.49988037681266e-08,6.46403827296296e-08,0.113887775671328,61.4349927202829,2.59302427391461,21.9938550685219,NA,37.3257096514924,11.1626775850563,29.5177576949294,1,0.963492895107038
"s__Oscillibacter_sp_KLE_1745","s__Oscillibacter_sp_KLE_1745","CRC",0.00479899698881211,0.00153349036700301,0.00175127826839,4,0,8.04313614047917e-06,0.981893784153952,0,1,51.0602897709728,NA,10.2688311467808,24.1789757788834,14.491903303363,0.847618681900762,0.0529761676187976
"s__Shigella_sonnei","s__Shigella_sonnei","CRC",0.000136352951875599,0.000805085156737376,0.865509840597947,3,1.33567295611658e-06,1.89873578471971e-06,0.329788493660332,97.4393425452804,39.0524706128444,4.2062429006313,NA,48.0383997274246,47.7553573719441,NA,1,0.963492895107038
"s__Fusobacterium_periodonticum","s__Fusobacterium_periodonticum","CRC",0.000330527799533046,0.000189599396501782,0.081281988166671,4,1.53946570375849e-08,1.16977877192257e-07,0.506624986988173,10.2239620097932,1.1138829718784,21.5019321092646,NA,10.6606175513461,39.8568298526079,27.9806204867814,1,0.37914775999888
"s__Blautia_hansenii","s__Blautia_hansenii","CRC",-8.10595289340142e-06,3.32575778710463e-05,0.807437994055344,4,0,7.65999377049406e-09,0.650281986092064,0,1,0.303263850699119,NA,0.3642056242533,11.413357772797,87.9191727522505,1,0.951544178453889
